name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,4,org.gjt.sp.jedit.Macros,28,1,0,25,104,312,7,21,22,0.875,721,1,2,0,0.114478114,0,0,24.46428571,8,2.25,4
jEdit,4,org.gjt.sp.jedit.buffer.BufferChangeListener,4,1,0,4,4,6,4,1,4,2,4,0,0,0,0.916666667,0,0,0,1,1,0
jEdit,4,org.gjt.sp.jedit.options.OverviewOptionPane,3,6,0,3,16,3,1,2,3,2,50,0,0,0.996987952,1,2,4,15.66666667,1,0.6667,0
jEdit,4,org.gjt.sp.jedit.gui.FontSelector,3,6,0,6,18,3,5,2,1,2,67,0,0,0.997382199,0.444444444,0,0,21.33333333,2,1,0
jEdit,4,org.gjt.sp.jedit.textarea.TextAreaExtension,4,1,5,9,5,6,9,0,4,2,11,0,0,0,0.75,0,0,1.75,1,0.75,0
jEdit,4,bsh.ParserTreeConstants,1,1,0,2,1,0,2,0,0,2,186,0,0,0,0,0,0,148,0,0,0
jEdit,4,org.gjt.sp.jedit.search.SearchAndReplace,33,1,0,36,121,228,10,29,30,0.646875,1520,1,2,0,0.136363636,0,0,44.75757576,27,3.7879,1
jEdit,4,bsh.ParserTokenManager,50,1,0,5,66,3,1,4,6,0.75170068,6336,0.166666667,1,0,0.5,0,0,125.24,84,6.72,0
jEdit,4,gnu.regexp.CharIndexedStringBuffer,4,1,0,2,7,0,1,1,3,0,59,1,0,0,0.666666667,0,0,13.25,3,1.75,0
jEdit,4,org.gjt.sp.jedit.syntax.SyntaxStyle,4,1,0,11,5,0,11,0,4,0.666666667,28,1,0,0,0.5,0,0,5.25,1,0.75,1
jEdit,4,org.gjt.sp.jedit.Marker,7,1,0,7,10,0,7,1,2,0.625,64,1,1,0,0.428571429,0,0,7.571428571,2,1.1429,0
jEdit,4,gnu.regexp.RE,47,2,1,38,109,1019,16,25,26,0.944816054,2553,0.461538462,2,0.14893617,0.230072464,1,2,53.04255319,11,1.766,0
jEdit,4,org.gjt.sp.jedit.msg.EditorExiting,1,3,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,0
jEdit,4,gnu.regexp.RETokenPOSIX,6,2,0,4,22,3,1,3,0,1.0625,288,0,0,0.636363636,0.285714286,1,2,44.33333333,25,5.1667,0
jEdit,4,gnu.regexp.REFilterInputStream,5,3,0,4,18,8,0,4,5,0.375,173,1,2,0.818181818,0.366666667,2,3,32.4,7,2.6,0
jEdit,4,org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,36,36,1,7,8,0.869565217,492,1,4,0.541666667,0.319444444,1,3,38.08333333,13,3.5833,0
jEdit,4,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,3,0,5,2,0,3,2,1,2,5,0,0,1,1,0,0,4,0,0,0
jEdit,4,bsh.ASCII_UCodeESC_CharStream,27,1,0,3,40,25,3,0,21,0.529411765,1278,0.705882353,0,0,0.296296296,0,0,45.7037037,7,1.5556,0
jEdit,4,gnu.regexp.RETokenAny,4,2,0,4,8,4,1,3,0,0.666666667,55,1,0,0.7,0.375,1,2,12.25,6,2,0
jEdit,4,bsh.NameSpace,54,1,1,47,138,1259,37,18,38,0.938903863,1694,0.80952381,4,0,0.110987791,0,0,29.98148148,6,1.6296,0
jEdit,4,org.gjt.sp.jedit.gui.HistoryTextField,28,6,0,19,89,206,16,6,15,0.772486772,614,1,1,0.970588235,0.219387755,3,7,20.67857143,12,2.25,1
jEdit,4,org.gjt.sp.util.IntegerArray,6,1,0,4,8,0,4,0,6,0.5,66,1,0,0,0.75,0,0,9.666666667,2,1,0
jEdit,4,org.gjt.sp.jedit.OptionGroup,9,1,0,5,20,0,3,2,9,0.5,111,1,0,0,0.259259259,0,0,11.11111111,3,1.5556,0
jEdit,4,bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,212,1,0,0,0.395833333,0,0,16.25,3,1.3333,0
jEdit,4,bsh.BshClassManager,26,1,0,10,38,311,7,3,23,0.873333333,177,1,1,0,0.16,0,0,5.576923077,3,1.1923,0
jEdit,4,org.gjt.sp.jedit.options.Abbrev,2,1,0,2,3,1,2,0,0,1,16,0,0,0,0.75,0,0,6,0,0,0
jEdit,4,org.gjt.sp.jedit.OptionPane,4,1,0,5,4,6,5,0,4,2,4,0,0,0,1,0,0,0,1,1,0
jEdit,4,gnu.regexp.RETokenChar,5,2,0,5,12,0,2,3,0,0.375,127,1,0,0.636363636,0.3,1,2,24,4,1.6,0
jEdit,4,org.gjt.sp.jedit.gui.ErrorListDialog,5,7,0,6,39,6,3,4,3,0.75,214,1,0,0.99391172,0.3,3,6,41.4,1,0.8,0
jEdit,4,gnu.regexp.REFilterReader,5,3,0,4,18,8,0,4,5,0.375,173,1,2,0.818181818,0.366666667,2,3,32.4,7,2.6,0
jEdit,4,org.gjt.sp.jedit.gui.CheckBoxListModel,11,2,0,2,24,35,1,1,7,0.866666667,163,0.666666667,0,0.64,0.303030303,2,3,13.54545455,4,1.4545,0
jEdit,4,org.gjt.sp.jedit.gui.EnhancedMenuItem,6,6,0,6,36,3,3,4,3,0.533333333,203,1,1,0.994993742,0.32,2,11,31.83333333,8,2.3333,0
jEdit,4,org.gjt.sp.jedit.browser.BrowserListener,2,1,0,4,2,1,3,2,2,2,2,0,0,0,1,0,0,0,1,1,0
jEdit,4,bsh.Primitive,45,1,0,41,77,898,36,5,28,0.795454545,1473,0.5,2,0,0.083333333,0,0,31.64444444,12,1.7111,0
jEdit,4,bsh.Reflect,37,1,0,24,112,666,12,15,14,2,1583,0,0,0,0.153846154,0,0,41.78378378,28,3.0811,0
jEdit,4,org.gjt.sp.jedit.buffer.ContentManager,10,1,0,2,16,0,2,0,8,0.222222222,388,1,0,0,0.44,0,0,37.4,6,2.3,0
jEdit,4,gnu.regexp.CharUnit,1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0
jEdit,4,org.gjt.sp.util.WorkThreadPool,22,1,0,14,52,107,13,5,9,0.866071429,648,0.8125,5,0,0.166666667,0,0,27.72727273,12,2.9545,0
jEdit,4,org.gjt.sp.jedit.gui.DockableWindow,2,1,0,3,2,1,3,0,2,2,3,0,0,0,1,0,0,0,1,1,0
jEdit,4,org.gjt.sp.jedit.gui.FontSelectorDialog,17,7,0,5,76,98,3,4,4,0.875,629,1,0,0.97754491,0.1875,1,3,35.35294118,5,1.1765,0
jEdit,4,bsh.BSHMethodDeclaration,3,2,0,11,15,1,2,10,2,0.875,132,0,2,0.9,0.555555556,1,3,41.66666667,1,0.6667,0
jEdit,4,org.gjt.sp.jedit.gui.EnhancedDialog,3,6,17,20,13,3,20,3,3,1,43,1,1,0.996937213,0.5,0,0,13,1,0.6667,0
jEdit,4,com.microstar.xml.HandlerBase,14,1,7,9,16,91,7,2,14,2,38,0,0,0,0.414285714,0,0,1.714285714,1,0.9286,0
jEdit,4,org.gjt.sp.jedit.msg.ViewUpdate,5,3,0,8,13,4,4,4,4,0.833333333,47,0.333333333,0,0.666666667,0.5,1,1,7.8,1,0.6,0
jEdit,4,org.gjt.sp.jedit.gui.TipOfTheDay,8,7,0,6,58,20,2,6,3,0.8,293,1,0,0.989393939,0.375,3,6,35,5,1.375,0
jEdit,4,org.gjt.sp.jedit.OperatingSystem,11,1,0,18,24,11,17,1,9,0.977777778,170,1,0,0,0.1,0,0,13.63636364,3,1.7273,0
jEdit,4,bsh.BSHUnaryExpression,5,2,0,11,33,6,1,10,1,0.625,204,0,0,0.818181818,0.433333333,1,1,39.4,1,0.8,0
jEdit,4,bsh.BSHReturnStatement,2,2,0,9,7,1,1,8,1,1,28,0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
jEdit,4,org.gjt.sp.jedit.gui.DockableWindowManager,28,5,0,27,78,230,17,17,20,0.925925926,697,0.642857143,5,0.961708395,0.206349206,0,0,23.39285714,11,2.2143,6
jEdit,4,bsh.BSHArguments,2,2,0,10,6,1,5,5,1,2,30,0,0,0.947368421,0.625,0,0,14,1,0.5,0
jEdit,4,org.gjt.sp.jedit.pluginmgr.PluginList,5,1,0,11,27,0,4,8,0,0.5,158,0,0,0,0.466666667,0,0,30,5,1.8,2
jEdit,4,org.gjt.sp.jedit.gui.AbbrevEditor,8,5,0,5,31,0,4,1,8,0.571428571,418,1,0,0.989393939,0.625,0,0,50.875,12,3,0
jEdit,4,org.gjt.sp.jedit.gui.EnhancedButton,3,6,0,4,13,1,2,3,2,0.5,54,1,1,0.997382199,0.4,1,1,16.66666667,1,0.6667,0
jEdit,4,org.gjt.sp.jedit.options.ToolBarOptionPane,12,6,0,10,65,34,3,9,1,0.784090909,448,1,0,0.983655275,0.5,3,5,35.66666667,8,2.0833,2
jEdit,4,bsh.ReflectError,2,3,0,7,4,1,7,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
jEdit,4,org.gjt.sp.jedit.ActionListHandler,11,2,0,6,28,31,1,5,7,0.8,222,1,1,0.565217391,0.333333333,1,3,18.45454545,8,2.2727,0
jEdit,4,org.gjt.sp.jedit.gui.MarkersMenu,2,8,0,8,24,1,2,8,2,2,126,0,0,0.998835856,0.75,3,4,62,9,4.5,0
jEdit,4,org.gjt.sp.jedit.browser.VFSFileChooserDialog,13,7,0,17,86,48,5,17,7,0.869047619,530,1,1,0.981954887,0.241758242,4,7,39.23076923,10,2.0769,6
jEdit,4,bsh.BSHStatementExpressionList,2,2,0,7,6,1,1,6,1,2,28,0,0,0.947368421,0.625,1,1,13,1,0.5,0
jEdit,4,org.gjt.sp.jedit.gui.LogViewer,4,5,0,5,26,0,2,5,1,0.666666667,112,1,0,0.995426829,0.416666667,0,0,26.25,1,0.75,3
jEdit,4,gnu.regexp.IntPair,1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0
jEdit,4,org.gjt.sp.jedit.io.FileVFS,21,2,0,12,94,210,5,9,20,1,760,0.5,0,0.512195122,0.380952381,1,3,35.0952381,16,3.381,0
jEdit,4,org.gjt.sp.jedit.options.LoadSaveOptionPane,5,6,0,4,35,0,2,3,3,0.714285714,404,1,0,0.993993994,0.5,3,5,77,5,1.8,0
jEdit,4,org.gjt.sp.jedit.options.ToolBarEditDialog,14,7,0,13,78,55,2,12,4,0.788461538,660,1,0,0.98048048,0.214285714,0,0,45.28571429,6,1.7857,0
jEdit,4,bsh.SimpleNode,19,1,35,50,31,147,46,7,19,0.888888889,239,0.5,4,0,0.233082707,0,0,11.26315789,4,1.5263,0
jEdit,4,org.gjt.sp.jedit.msg.EditorStarted,1,3,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,0
jEdit,4,bsh.BSHVariableDeclarator,2,2,0,10,9,1,2,8,1,2,40,0,0,0.947368421,0.6,1,2,18.5,1,0.5,0
jEdit,4,org.gjt.sp.util.WorkThreadProgressListener,2,1,0,5,2,1,5,1,2,2,2,0,0,0,1,0,0,0,1,1,0
jEdit,4,org.gjt.sp.jedit.syntax.ParserRuleSet,20,1,0,11,30,152,7,4,20,0.935222672,212,1,5,0,0.155,0,0,8.95,3,1.2,1
jEdit,4,org.gjt.sp.jedit.gui.IOProgressMonitor,5,6,0,10,33,4,5,7,2,0.666666667,142,1,2,0.993836672,0.5,1,1,26.8,1,0.8,0
jEdit,4,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,7,6,0,7,32,11,4,6,0,0.777777778,137,1,3,0.99086758,0.285714286,0,0,18.14285714,1,0.8571,0
jEdit,4,org.gjt.sp.jedit.buffer.LineElement,11,1,0,2,14,49,2,1,11,0.8,50,1,1,0,0.454545455,0,0,3.363636364,1,0.9091,0
jEdit,4,org.gjt.sp.jedit.msg.BufferUpdate,6,3,0,12,14,5,9,5,5,0.938461538,87,0.153846154,1,0.6,0.4,1,1,11.33333333,1,0.6667,0
jEdit,4,org.gjt.sp.jedit.search.SearchFileSet,5,1,0,8,5,10,8,1,5,2,5,0,0,0,0.6,0,0,0,1,1,0
jEdit,4,bsh.NameSource,2,1,0,2,2,1,2,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
jEdit,4,org.gjt.sp.jedit.pluginmgr.Roster,5,1,0,9,14,0,8,2,0,0,82,1,0,0,0.466666667,0,0,15.2,4,2,1
jEdit,4,bsh.TokenMgrError,6,3,0,2,20,15,2,0,4,1.12,183,0,0,0.85,0.5,1,1,28.66666667,14,2.8333,0
jEdit,4,bsh.CallStack,11,1,0,39,25,0,38,2,11,0,135,1,0,0,0.484848485,0,0,11.18181818,2,1.1818,0
jEdit,4,org.gjt.sp.jedit.search.HyperSearchResults,14,5,0,19,67,55,10,16,8,0.820512821,361,0.833333333,1,0.98048048,0.257142857,3,12,24.35714286,10,1.8571,2
jEdit,4,bsh.BSHCastExpression,6,2,0,16,46,15,3,13,6,2,279,0,0,0.782608696,0.229166667,1,1,45.5,1,0.8333,0
